20	95.3895197254
21	99.9125721268
22	104.413009266
23	108.89094422
24	113.346489499
25	117.779757051
26	122.190858266
27	126.579903975
28	130.947004455
29	135.292269432
30	139.615808085
31	143.917729045
32	148.1981404
33	152.457149698
34	156.694863949
35	160.911389629
36	165.106832681
37	169.281298518
38	173.434892025
39	177.567717565
40	181.679878977
41	185.771479582
42	189.842622185
43	193.893409074
44	197.923942028
45	201.934322318
46	205.924650707
47	209.895027453
48	213.845552316
49	217.776324554
50	221.687442931
51	225.579005717
52	229.451110688
53	233.303855135
54	237.137335859
55	240.95164918
56	244.746890934
57	248.523156479
58	252.280540697
59	256.019137993
60	259.739042303
61	263.440347092
62	267.123145356
63	270.78752963
64	274.433591981
65	278.061424021
66	281.671116901
67	285.262761317
68	288.83644751
69	292.392265273
70	295.930303946
71	299.450652427
72	302.953399165
73	306.438632169
74	309.906439008
75	313.356906813
76	316.790122279
77	320.206171667
78	323.605140809
79	326.987115105
80	330.352179529
81	333.700418632
82	337.031916539
83	340.346756956
84	343.645023171
85	346.926798055
86	350.192164065
87	353.441203245
88	356.673997228
89	359.890627242
90	363.091174106
91	366.275718236
92	369.444339644
93	372.597117946
94	375.734132356
95	378.855461695
96	381.961184386
97	385.051378464
98	388.126121572
99	391.185490964
100	394.229563509
