0   1
50	1.0
100	1.0
150	1.3
200	1.5
250	1.9
300	2.2
350	2.3
400	2.6
450	2.6
500	2.9
550	2.9
600	3.1
650	3.3
700	3.3
750	3.4
800	3.8
850	3.8
900	4.0
950	4.5
1000	4.9
1050	3.6
1100	2.9
1150	3.0
1200	3.2
1250	3.3
1300	3.5
1350	3.6
1400	3.6
1450	3.8
1500	3.8
1550	3.9
1600	3.9
1650	4.1
1700	4.0
1750	4.2
1800	4.3
1850	4.3
1900	4.4
1950	4.6
2000	4.8
