61	259
62	260
63	259
64	259
65	258
66	260
67	260
68	258
69	258
70	260
71	258
72	259
73	260
74	258
75	260
76	259
77	259
78	259
79	258
80	259
81	259
82	260
83	260
84	258
85	260
86	260
87	258
88	258
89	258
90	260
91	260
92	258
93	259
94	259
95	258
96	259
97	258
98	260
99	258
100	258
101	258
102	258
103	258
104	258
105	259
106	259
107	258
108	260
109	259
110	258
111	260
112	260
113	259
114	260
115	258
116	259
117	260
118	258
119	259
120	260
121	259
122	260
123	259
124	258
125	258
126	259
127	260
128	260
129	258
130	259
131	258
132	260
133	258
134	259
135	258
136	259
137	260
138	260
139	259
140	259
141	260
142	260
143	260
144	260
145	260
146	260
147	259
148	260
149	258
150	258
151	260
152	259
153	260
154	258
155	258
156	259
157	259
158	258
159	260
160	258
161	258
162	260
163	259
164	260
165	260
166	258
167	258
168	258
169	260
170	260
171	259
172	260
173	258
174	259
175	260
176	260
177	260
178	258
179	260
180	260
181	259
182	260
183	260
184	259
185	259
186	259
187	259
188	258
189	258
190	260
191	260
192	260
193	258
194	259
195	258
196	260
197	258
198	260
199	259
200	259
201	260
202	259
203	259
204	259
205	258
206	258
207	260
208	258
209	260
210	260
211	260
212	258
213	260
214	260
215	258
216	258
217	259
218	259
219	259
220	260
221	260
222	259
223	258
224	260
225	258
226	258
227	260
228	260
229	259
230	258
231	260
232	259
233	258
234	259
235	260
236	260
237	260
238	259
239	260
240	259
241	260
242	259
243	258
244	258
245	259
246	259
247	260
248	260
249	258
250	259
251	258
252	258
253	259
254	258
255	259
256	259
257	260
258	258
259	260
260	260
261	260
262	258
263	260
264	258
265	258
266	260
267	259
268	260
269	258
270	259
271	260
272	259
273	260
274	258
275	260
276	258
277	260
278	258
279	258
280	259
281	259
282	260
283	258
284	258
285	259
286	260
287	259
288	258
289	260
290	258
291	258
292	259
293	258
294	258
295	258
296	259
297	259
298	258
299	259
300	260
301	260
302	259
303	259
304	259
305	258
306	258
307	259
308	258
309	260
310	258
311	260
312	260
313	260
314	258
315	260
316	260
317	258
318	258
319	260
320	260
321	260
322	259
323	258
324	259
325	259
326	260
327	258
328	260
329	259
330	258
331	258
332	258
333	259
334	258
335	258
336	258
337	259
338	260
339	259
340	258
341	258
342	260
343	259
344	259
345	259
346	259
347	258
348	260
349	259
350	259
351	259
352	260
353	258
354	260
355	258
356	259
357	259
358	258
359	259
360	260
361	258
362	260
363	260
364	258
365	258
366	260
367	259
368	258
369	260
370	258
371	258
372	259
373	259
374	258
375	260
376	258
377	260
378	260
379	260
380	259
381	258
382	260
383	260
384	260
385	258
386	260
387	260
388	259
389	259
390	260
391	260
392	258
393	258
394	258
395	258
396	260
397	259
398	259
399	258
400	258
401	258
402	258
403	260
404	260
405	258
406	259
407	259
408	258
409	260
410	258
411	258
412	260
413	258
414	259
415	260
416	260
417	259
418	258
419	258
420	260
421	259
422	260
423	259
424	259
425	258
426	260
427	260
428	258
429	260
430	260
431	260
432	258
433	260
434	258
435	260
436	260
437	258
438	258
439	258
440	258
441	258
442	259
443	260
444	258
445	260
446	258
447	258
448	260
449	258
450	259
451	259
452	260
453	260
454	259
455	260
456	259
457	259
458	259
459	259
460	260
461	259
462	259
463	259
464	260
465	260
466	259
467	260
468	258
469	259
470	260
471	259
472	259
473	258
474	258
475	258
476	259
477	260
478	259
479	258
480	259
481	260
482	259
483	258
484	259
485	258
486	259
487	259
488	260
489	259
490	258
491	258
492	258
493	258
494	258
495	260
496	258
497	260
498	260
499	258
500	260
501	259
